fips,state_name,county_name,pop_2024,latitude,longitude
18117,Indiana,Orange County,19824,38.547381,-86.489257
18119,Indiana,Owen County,21851,39.317339,-86.838845
18121,Indiana,Parke County,16508,39.77425,-87.19695
18123,Indiana,Perry County,19320,38.081436,-86.62654
18125,Indiana,Pike County,12116,38.397961,-87.232547
18127,Indiana,Porter County,175860,41.509914,-87.071313
18129,Indiana,Posey County,25067,38.027614,-87.868653
18131,Indiana,Pulaski County,12421,41.045272,-86.692538
18133,Indiana,Putnam County,37804,39.665548,-86.853373
18135,Indiana,Randolph County,24337,40.164079,-85.00579
18137,Indiana,Ripley County,29214,39.100226,-85.260494
18139,Indiana,Rush County,16759,39.622365,-85.466536
18141,Indiana,St. Joseph County,273744,41.617723,-86.288048
18143,Indiana,Scott County,24751,38.679431,-85.751898
18145,Indiana,Shelby County,45654,39.524135,-85.792174
18147,Indiana,Spencer County,20192,38.009697,-87.010375
18149,Indiana,Starke County,23463,41.284478,-86.644636
18151,Indiana,Steuben County,34862,41.643467,-85.002405
18153,Indiana,Sullivan County,20768,39.089225,-87.415843
